date,route_title,route_url,substantial_weather_flag,rain_between_9pm_midnight,downtown_daily_rain,rain_category,daily_rain_category,window_precip_inches,max_hourly_precip_inches,rain_hours,daily_precip_inches,temp_mean_f,temp_min_f,temp_max_f,temp_category,dew_point_mean_f,relative_humidity_mean_pct,wind_speed_mean_mph,wind_speed_max_mph,wind_gust_max_mph,wind_direction_mean_deg,wind_category,visibility_min_miles,visibility_mean_miles,visibility_category,sky_conditions_summary,present_weather_summary,weather_window_start_local,weather_window_end_local,weather_hourly_available,weather_hourly_observed_hours,weather_hourly_station_id,weather_hourly_station_name,weather_hourly_station_lat,weather_hourly_station_lon,daily_station_id,daily_station_name,daily_station_lat,daily_station_lon,weather_evidence_level,weather_evidence_note,source_text
2024-03-16,20:32:49 - SNS,https://handicapskater.com/common/maps/20240316-20_32_49-SNS-10976087805.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,59.57142857142857,55.0,66.0,Mild,47.42857142857143,65.42857142857143,8.0,15.0,,291.83246392579014,Breezy,9.94,9.991428571428571,Good visibility,FEW:02 8 (3); FEW:02 60 (1); CLR:00 (1); FEW:02 30 (1),,2024-03-16T21:00:00-07:00,2024-03-16T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:32:49 - SNS' occurred on 2024-03-16. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 59.6°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 8.0 mph, max wind 15.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 8 (3); FEW:02 60 (1); CLR:00 (1); FEW:02 30 (1).",2024-03-16 20:32:49 - SNS
2024-03-22,20:36:29 - FNS,https://handicapskater.com/common/maps/20240322-20_36_29-FNS-11018443113.html,True,True,True,Heavy rain from 9 PM to midnight,Moderate downtown daily rain,0.204,0.18,6,0.48,57.142857142857146,53.0,63.0,Mild,49.57142857142857,76.28571428571429,11.142857142857142,17.0,29.0,235.82700376770478,Windy,9.94,9.991428571428571,Good visibility,FEW:02 8 SCT:04 30 OVC:08 55 (1); FEW:02 8 SCT:04 26 BKN:07 44 (1); FEW:02 8 SCT:04 35 (1); BKN:07 43 BKN:07 90 OVC:08 140 (1); BKN:07 48 BKN:07 90 OVC:08 140 (1),-RA:02 |RA |RA (2); ||RA (1),2024-03-22T21:00:00-07:00,2024-03-22T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:36:29 - FNS' occurred on 2024-03-22. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 57.1°F (Mild). Hourly precipitation totaled 0.204 inches with 6 rainy hour(s), categorized as Heavy rain from 9 PM to midnight. Mean wind was 11.1 mph, max wind 17.0 mph, max gust 29.0 mph (Windy). Minimum visibility was 9.9 miles (Good visibility). Present weather codes/summary: -RA:02 |RA |RA (2); ||RA (1). Sky conditions: FEW:02 8 SCT:04 30 OVC:08 55 (1); FEW:02 8 SCT:04 26 BKN:07 44 (1); FEW:02 8 SCT:04 35 (1); BKN:07 43 BKN:07 90 OVC:08 140 (1); BKN:07 48 BKN:07 90 OVC:08 140 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.480 inches of daily precipitation, categorized as Moderate downtown daily rain.",2024-03-22 20:36:29 - FNS
2024-03-23,20:35:38 - SNS,https://handicapskater.com/common/maps/20240323-20_35_38-SNS-11025306748.html,True,True,True,Light rain from 9 PM to midnight,Light downtown daily rain,0.042,0.04,3,0.12,55.714285714285715,53.0,60.0,Mild,45.714285714285715,69.85714285714286,14.714285714285714,17.0,29.0,269.95466390927913,Windy,9.94,9.991428571428571,Good visibility,SCT:04 20 BKN:07 36 BKN:07 65 (1); FEW:02 16 SCT:04 32 SCT:04 44 (1); SCT:04 21 BKN:07 30 BKN:07 50 (1); FEW:02 49 SCT:04 65 BKN:07 200 (1); SCT:04 44 BKN:07 200 (1),,2024-03-23T21:00:00-07:00,2024-03-23T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:35:38 - SNS' occurred on 2024-03-23. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.7°F (Mild). Hourly precipitation totaled 0.042 inches with 3 rainy hour(s), categorized as Light rain from 9 PM to midnight. Mean wind was 14.7 mph, max wind 17.0 mph, max gust 29.0 mph (Windy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: SCT:04 20 BKN:07 36 BKN:07 65 (1); FEW:02 16 SCT:04 32 SCT:04 44 (1); SCT:04 21 BKN:07 30 BKN:07 50 (1); FEW:02 49 SCT:04 65 BKN:07 200 (1); SCT:04 44 BKN:07 200 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.120 inches of daily precipitation, categorized as Light downtown daily rain.",2024-03-23 20:35:38 - SNS
2024-03-29,20:35:57 - FNS,https://handicapskater.com/common/maps/20240329-20_35_57-FNS-11066166681.html,True,True,True,Very heavy rain from 9 PM to midnight,Moderate downtown daily rain,0.582,0.15,11,0.55,50.90909090909091,49.0,54.0,Cool,48.27272727272727,90.45454545454545,15.454545454545455,21.0,43.0,128.12481719330853,Very windy,2.5,6.836363636363637,Low visibility,SCT:04 19 BKN:07 30 OVC:08 46 (2); FEW:02 6 SCT:04 26 BKN:07 43 (1); FEW:02 7 FEW:02 20 BKN:07 70 (1); FEW:02 7 FEW:02 70 SCT:04 180 (1); FEW:02 6 SCT:04 14 OVC:08 40 (1),-RA:02 |RA |RA (3); RA:02 BR:1 |RA BR |RA (3); -RA:02 BR:1 |RA BR |RA (2); ||RA (1),2024-03-29T21:00:00-07:00,2024-03-29T23:59:59-07:00,True,13,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:35:57 - FNS' occurred on 2024-03-29. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 50.9°F (Cool). Hourly precipitation totaled 0.582 inches with 11 rainy hour(s), categorized as Very heavy rain from 9 PM to midnight. Mean wind was 15.5 mph, max wind 21.0 mph, max gust 43.0 mph (Very windy). Minimum visibility was 2.5 miles (Low visibility). Present weather codes/summary: -RA:02 |RA |RA (3); RA:02 BR:1 |RA BR |RA (3); -RA:02 BR:1 |RA BR |RA (2); ||RA (1). Sky conditions: SCT:04 19 BKN:07 30 OVC:08 46 (2); FEW:02 6 SCT:04 26 BKN:07 43 (1); FEW:02 7 FEW:02 20 BKN:07 70 (1); FEW:02 7 FEW:02 70 SCT:04 180 (1); FEW:02 6 SCT:04 14 OVC:08 40 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.550 inches of daily precipitation, categorized as Moderate downtown daily rain.",2024-03-29 20:35:57 - FNS
2024-03-30,21:06:00 - SNS,https://handicapskater.com/common/maps/20240330-21_06_00-SNS-11073737447.html,True,False,True,No recorded rain from 9 PM to midnight,Light downtown daily rain,0.0,0.0,0,0.04,57.0,52.0,64.0,Mild,45.833333333333336,67.83333333333333,10.0,14.0,,344.3737004247386,Breezy,10.0,10.0,Good visibility,FEW:02 70 (1); FEW:02 70 FEW:02 180 (1); SCT:04 180 (1); BKN:07 60 BKN:07 200 (1); BKN:07 42 BKN:07 200 (1),,2024-03-30T21:00:00-07:00,2024-03-30T23:59:59-07:00,True,6,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '21:06:00 - SNS' occurred on 2024-03-30. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 57.0°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 10.0 mph, max wind 14.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 70 (1); FEW:02 70 FEW:02 180 (1); SCT:04 180 (1); BKN:07 60 BKN:07 200 (1); BKN:07 42 BKN:07 200 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.040 inches of daily precipitation, categorized as Light downtown daily rain.",2024-03-30 21:06:00 - SNS
2024-04-05,20:47:02 - FNS,https://handicapskater.com/common/maps/20240405-20_47_02-FNS-11116045843.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,53.25,49.0,57.0,Cool,39.0,59.25,20.75,34.0,41.0,288.7494093125747,Very windy,9.94,9.9925,Good visibility,FEW:02 15 FEW:02 60 (1); FEW:02 25 (1); FEW:02 22 (1); BKN:07 40 BKN:07 200 (1); SCT:04 40 BKN:07 200 (1),,2024-04-05T21:00:00-07:00,2024-04-05T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,,,,,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:47:02 - FNS' occurred on 2024-04-05. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 53.2°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 20.8 mph, max wind 34.0 mph, max gust 41.0 mph (Very windy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 15 FEW:02 60 (1); FEW:02 25 (1); FEW:02 22 (1); BKN:07 40 BKN:07 200 (1); SCT:04 40 BKN:07 200 (1).",2024-04-05 20:47:02 - FNS
2024-04-06,20:39:55 - SNS,https://handicapskater.com/common/maps/20240406-20_39_55-SNS-11123739321.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,54.142857142857146,51.0,59.0,Cool,39.714285714285715,59.57142857142857,12.285714285714286,17.0,,277.1660942474199,Breezy,9.94,9.991428571428571,Good visibility,FEW:02 16 SCT:04 180 (3); FEW:02 30 BKN:07 200 (2); FEW:02 30 SCT:04 200 (1),,2024-04-06T21:00:00-07:00,2024-04-06T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,,,,,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:39:55 - SNS' occurred on 2024-04-06. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 54.1°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 12.3 mph, max wind 17.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 16 SCT:04 180 (3); FEW:02 30 BKN:07 200 (2); FEW:02 30 SCT:04 200 (1).",2024-04-06 20:39:55 - SNS
2024-04-12,20:49:16 - FNS,https://handicapskater.com/common/maps/20240412-20_49_16-FNS-11168908206.html,True,True,False,Light rain from 9 PM to midnight,No downtown daily rain,0.003,0.001,3,0.0,57.666666666666664,55.0,61.0,Mild,47.111111111111114,68.33333333333333,16.11111111111111,22.0,34.0,185.93370590852837,Very windy,9.94,9.993333333333332,Good visibility,BKN:07 28 BKN:07 36 (2); BKN:07 30 OVC:08 43 (1); BKN:07 34 BKN:07 50 (1); SCT:04 27 BKN:07 35 OVC:08 42 (1); SCT:04 20 BKN:07 40 (1),-RA:02 |RA |RA (2); ||RA (1),2024-04-12T21:00:00-07:00,2024-04-12T23:59:59-07:00,True,9,UNKNOWN,Unknown hourly station,,,,,,,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:49:16 - FNS' occurred on 2024-04-12. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 57.7°F (Mild). Hourly precipitation totaled 0.003 inches with 3 rainy hour(s), categorized as Light rain from 9 PM to midnight. Mean wind was 16.1 mph, max wind 22.0 mph, max gust 34.0 mph (Very windy). Minimum visibility was 9.9 miles (Good visibility). Present weather codes/summary: -RA:02 |RA |RA (2); ||RA (1). Sky conditions: BKN:07 28 BKN:07 36 (2); BKN:07 30 OVC:08 43 (1); BKN:07 34 BKN:07 50 (1); SCT:04 27 BKN:07 35 OVC:08 42 (1); SCT:04 20 BKN:07 40 (1).",2024-04-12 20:49:16 - FNS
2024-04-13,20:51:55 - SNS,https://handicapskater.com/common/maps/20240413-20_51_55-SNS-11176791420.html,True,True,False,Moderate rain from 9 PM to midnight,No downtown daily rain,0.061,0.03,5,0.0,51.0,49.0,53.0,Cool,43.375,75.625,14.5,16.0,28.0,123.1242681227917,Windy,9.94,9.9925,Good visibility,SCT:04 13 BKN:07 28 OVC:08 35 (2); BKN:07 65 BKN:07 90 OVC:08 110 (1); BKN:07 55 OVC:08 70 (1); SCT:04 55 OVC:08 75 (1); OVC:08 33 (1),-RA:02 |RA |RA (4),2024-04-13T21:00:00-07:00,2024-04-13T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,,,,,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:51:55 - SNS' occurred on 2024-04-13. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 51.0°F (Cool). Hourly precipitation totaled 0.061 inches with 5 rainy hour(s), categorized as Moderate rain from 9 PM to midnight. Mean wind was 14.5 mph, max wind 16.0 mph, max gust 28.0 mph (Windy). Minimum visibility was 9.9 miles (Good visibility). Present weather codes/summary: -RA:02 |RA |RA (4). Sky conditions: SCT:04 13 BKN:07 28 OVC:08 35 (2); BKN:07 65 BKN:07 90 OVC:08 110 (1); BKN:07 55 OVC:08 70 (1); SCT:04 55 OVC:08 75 (1); OVC:08 33 (1).",2024-04-13 20:51:55 - SNS
2024-04-19,20:48:08 - FNS,https://handicapskater.com/common/maps/20240419-20_48_08-FNS-11221055065.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,57.0,52.0,63.0,Mild,49.42857142857143,76.28571428571429,13.571428571428571,16.0,32.0,297.13483726166163,Very windy,9.94,9.991428571428571,Good visibility,CLR:00 (3); FEW:02 8 FEW:02 200 (1); FEW:02 7 FEW:02 200 (1); FEW:02 7 SCT:04 200 (1),,2024-04-19T21:00:00-07:00,2024-04-19T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,,,,,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:48:08 - FNS' occurred on 2024-04-19. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 57.0°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.6 mph, max wind 16.0 mph, max gust 32.0 mph (Very windy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 8 FEW:02 200 (1); FEW:02 7 FEW:02 200 (1); FEW:02 7 SCT:04 200 (1).",2024-04-19 20:48:08 - FNS
2024-04-20,20:38:54 - SNS,https://handicapskater.com/common/maps/20240420-20_38_54-SNS-11228425530.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,60.57142857142857,56.0,66.0,Mild,48.857142857142854,66.85714285714286,16.428571428571427,20.0,,278.5696526667797,Windy,9.94,9.991428571428571,Good visibility,FEW:02 200 (2); CLR:00 (1); FEW:02 10 (1); SCT:04 10 (1); SCT:04 200 (1),,2024-04-20T21:00:00-07:00,2024-04-20T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,,,,,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:38:54 - SNS' occurred on 2024-04-20. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 60.6°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 16.4 mph, max wind 20.0 mph, max gust nan mph (Windy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 200 (2); CLR:00 (1); FEW:02 10 (1); SCT:04 10 (1); SCT:04 200 (1).",2024-04-20 20:38:54 - SNS
2024-04-26,20:46:38 - FNS,https://handicapskater.com/common/maps/20240426-20_46_38-FNS-11272714291.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,57.857142857142854,53.0,65.0,Mild,48.714285714285715,72.42857142857143,23.428571428571427,30.0,44.0,284.28393283033796,Very windy,9.94,9.991428571428571,Good visibility,FEW:02 9 (2); FEW:02 24 FEW:02 40 (2); FEW:02 10 (1); FEW:02 24 SCT:04 40 (1),,2024-04-26T21:00:00-07:00,2024-04-26T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,,,,,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:46:38 - FNS' occurred on 2024-04-26. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 57.9°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 23.4 mph, max wind 30.0 mph, max gust 44.0 mph (Very windy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 9 (2); FEW:02 24 FEW:02 40 (2); FEW:02 10 (1); FEW:02 24 SCT:04 40 (1).",2024-04-26 20:46:38 - FNS
2024-04-27,20:50:10 - SNS,https://handicapskater.com/common/maps/20240427-20_50_10-SNS-11280088839.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,58.0,54.0,64.0,Mild,46.857142857142854,67.42857142857143,17.857142857142858,20.0,29.0,274.29028646844273,Windy,9.94,9.991428571428571,Good visibility,FEW:02 15 BKN:07 200 (3); FEW:02 100 (2); FEW:02 13 (1),,2024-04-27T21:00:00-07:00,2024-04-27T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,,,,,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:50:10 - SNS' occurred on 2024-04-27. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 58.0°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 17.9 mph, max wind 20.0 mph, max gust 29.0 mph (Windy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 15 BKN:07 200 (3); FEW:02 100 (2); FEW:02 13 (1).",2024-04-27 20:50:10 - SNS
2024-05-03,20:50:07 - FNS,https://handicapskater.com/common/maps/20240503-20_50_07-FNS-11326916985.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,58.857142857142854,54.0,65.0,Mild,49.42857142857143,73.14285714285714,11.857142857142858,16.0,,252.79592523166787,Breezy,9.0,9.848571428571429,Good visibility,FEW:02 10 FEW:02 200 (2); FEW:02 2 OVC:08 7 (1); FEW:02 2 BKN:07 7 BKN:07 11 (1); FEW:02 2 BKN:07 7 OVC:08 11 (1); FEW:02 200 (1),,2024-05-03T21:00:00-07:00,2024-05-03T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:50:07 - FNS' occurred on 2024-05-03. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 58.9°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 11.9 mph, max wind 16.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.0 miles (Good visibility). Sky conditions: FEW:02 10 FEW:02 200 (2); FEW:02 2 OVC:08 7 (1); FEW:02 2 BKN:07 7 BKN:07 11 (1); FEW:02 2 BKN:07 7 OVC:08 11 (1); FEW:02 200 (1).",2024-05-03 20:50:07 - FNS
2024-05-04,20:41:21 - SNS,https://handicapskater.com/common/maps/20240504-20_41_21-SNS-11334722552.html,True,True,True,Trace rain from 9 PM to midnight,Heavy downtown daily rain,0.001,0.001,1,0.94,52.8,51.0,56.0,Cool,43.9,71.9,13.9,23.0,36.0,251.2035889434839,Very windy,8.0,9.794,Good visibility,FEW:02 8 SCT:04 18 BKN:07 27 (2); BKN:07 23 (2); SCT:04 28 BKN:07 48 OVC:08 60 (1); FEW:02 27 SCT:04 34 BKN:07 47 (1); FEW:02 17 SCT:04 50 (1),,2024-05-04T21:00:00-07:00,2024-05-04T23:59:59-07:00,True,10,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:41:21 - SNS' occurred on 2024-05-04. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 52.8°F (Cool). Hourly precipitation totaled 0.001 inches with 1 rainy hour(s), categorized as Trace rain from 9 PM to midnight. Mean wind was 13.9 mph, max wind 23.0 mph, max gust 36.0 mph (Very windy). Minimum visibility was 8.0 miles (Good visibility). Sky conditions: FEW:02 8 SCT:04 18 BKN:07 27 (2); BKN:07 23 (2); SCT:04 28 BKN:07 48 OVC:08 60 (1); FEW:02 27 SCT:04 34 BKN:07 47 (1); FEW:02 17 SCT:04 50 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.940 inches of daily precipitation, categorized as Heavy downtown daily rain.",2024-05-04 20:41:21 - SNS
2024-05-10,20:48:47 - FNS,https://handicapskater.com/common/maps/20240510-20_48_47-FNS-11381997407.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,65.625,58.0,77.0,Mild,50.75,60.75,10.75,14.0,,296.23865635326246,Breezy,9.94,9.9925,Good visibility,FEW:02 7 (3); CLR:00 (2); FEW:02 40 FEW:02 250 (2),,2024-05-10T21:00:00-07:00,2024-05-10T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:48:47 - FNS' occurred on 2024-05-10. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 65.6°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 10.8 mph, max wind 14.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 7 (3); CLR:00 (2); FEW:02 40 FEW:02 250 (2).",2024-05-10 20:48:47 - FNS
2024-05-11,20:31:58 - SNS,https://handicapskater.com/common/maps/20240511-20_31_58-SNS-11390017946.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,60.57142857142857,56.0,67.0,Mild,52.285714285714285,75.42857142857143,11.714285714285714,16.0,,295.7034716474004,Breezy,9.94,9.991428571428571,Good visibility,FEW:02 5 (3); FEW:02 6 (3),,2024-05-11T21:00:00-07:00,2024-05-11T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:31:58 - SNS' occurred on 2024-05-11. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 60.6°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 11.7 mph, max wind 16.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 5 (3); FEW:02 6 (3).",2024-05-11 20:31:58 - SNS
